# LongYin English canonical data - generated from the complete user translation corpus
依山而建，殿宇嵯峨，气势雄伟的寺庙群，金顶与红幡白墙交相辉映，颇为肃穆庄严。传闻其僧众极擅炮制高原珍稀药材，以此制成之藏药更是具有枯骨生肌，返老还童等神奇功效。	A grand mountain palace-temple complex with sacred significance.
宴会持续良久，肴核既尽，杯盘狼籍。相与枕藉，不觉天色昏沉。	The banquet went on for a long while. By the end, the food and wine were gone and cups and plates lay scattered everywhere. Everyone reclined together until, before they knew it, dusk had fallen.
这黄鹤楼乃是江南胜景	Yellow Crane Tower is one of Jiangnan’s great scenic landmarks

# TEST42 canonical clothing lock
掌门道袍	Sect Leader Daoist Robe

# TEST43 latest-log safe reusable UI, narrative, and generated-log phrases
有未保存修改	Unsaved changes
已修改启用状态。	Enabled status updated.
已重新扫描目录并合并现有配置。	Directories rescanned and existing configurations merged.
升为	was upgraded to 
拆除中	Demolishing — 
Demolish中	Demolishing — 
，并获得	, and obtained 
，并 obtained 	, and obtained 
，并购买	, and purchased 
，并purchased	, and purchased 
并放入行囊	and placed it in the Pack
并放入Pack	and placed it in the Pack
确认阅读	Confirm reading 
Confirm阅读	Confirm reading 
每阶武学都有最佳修炼次数	Each Martial Arts tier has an optimal number of practice sessions
减少对方20点好感	Reduce the other character's Affection by 20
Reduce 对方20点Affection	Reduce the other character's Affection by 20
抓捕成功减少对方20点好感	A successful arrest reduces the target's Affection by 20
Arrest成功Reduce 对方20点's goodwill	A successful arrest reduces the target's Affection by 20
♦突破加成仅作用于该武学之上	♦ Breakthrough bonuses apply only to this Martial Art
♦内功的突破加成在装备后生效	♦ Internal Art breakthrough bonuses take effect while equipped
♦轻功的突破加成在装备后生效	♦ Movement Art breakthrough bonuses take effect while equipped
♦绝技的突破加成在装备后生效	♦ Body Art breakthrough bonuses take effect while equipped
♦外功的突破加成仅在战斗中使用时生效	♦ External Martial Art breakthrough bonuses apply only when that art is used in battle
迷惑	Confusion
缺损	Damaged
药草	Herbs
陷坑	Pit Trap
越跃	Yue Yue
门派押运	Sect Escort
采收	Harvest
阅读整行整列	Read the entire row and column
当前生命值较低	Current Health is low
Current Health值较低	Current Health is low
实战经验已满	Combat Experience is full
工事\n护甲	Fortifications\nArmor
工事\nArmor	Fortifications\nArmor
Triggered 工事	Triggered Fortifications
头 Stance Pose	Head Stance
手 Stance Pose	Hand Stance
腹 Stance Pose	Abdomen Stance
是弟子啊	Ah, Disciple,
是Disciple啊	Ah, Disciple,
金副掌门兄出手相助	Vice Sect Leader Jin, for your assistance
鬼鬼祟祟的干什么	what are you doing sneaking around
素来不和	have always been at odds
中元鬼市	Zhongyuan Ghost Market
泰岳奇闻	Tales of Taiyue
失传Manual	Lost Manual
捉拿流寇	Capture the Roaming Bandits
Agility + Movement Art之和决定Base Movement	Agility + Movement Art together determine Base Movement
预计时间	Estimated Time
消耗银两	Silver Cost
每日进度	Daily Progress
强化特性	Enhanced Traits
特性特性	Trait
淬毒加成	Poisoning Bonuses
Poisoning加成	Poisoning Bonuses
附近多有行侠仗义之士，四邻几近夜不闭户，路不拾遗。	 is home to many chivalrous people; doors are left unlocked at night, and lost belongings remain untouched.
七月十五民间俗称鬼节，江湖传闻每逢此时便会出现一处神秘鬼市，其间时有罕见珍品出售。	The fifteenth day of the seventh lunar month is commonly known as the Ghost Festival. Rumor has it that a mysterious ghost market appears at this time, offering rare treasures.
九为阳极之数，9月9日阳数相重，乃万象更新之吉日。世人皆携老扶幼，登高赏秋，拜神祭祖，以示庆祝。	Nine is the highest Yang number, and the ninth day of the ninth month doubles it, making this an auspicious day of renewal. People take young and old alike to climb high, admire the autumn scenery, and honor gods and ancestors.
Very good, very good，干净整洁，焕然一新。\n为师念你几日辛苦，这些银两便拿去零花好了。	Very good—clean, tidy, and completely refreshed.\nYou have worked hard these past few days. Take this Silver for your personal expenses.
弟子你语无伦次，言不及义	Disciple, you're rambling incoherently and making no sense
Disciple你语无伦次，and making no sense	Disciple, you're rambling incoherently and making no sense
休要在这边误人子弟了！	Stop misleading people here!
我看是师父你有问题吧	I think you're the one with the problem, Master
我看是师傅你有问题吧	I think you're the one with the problem, Master
我看是Master你有问题吧	I think you're the one with the problem, Master
吉星高照，	was blessed by good fortune and 
Ji Rentianxiang，	was blessed by good fortune and 
寻得前朝Imperial Treasury	discovered an Imperial Treasury from a former dynasty
这些日子辛苦了	You have worked hard these past few days
Increase Skills的Quest	Skill Improvement quest
你 Shift Memorization Finished product	You placed the completed copy of
哼哼，算你今天不走运，撞上我单于乐留，还不快快交出买命钱！	Hmph! Unlucky day for you—you've run into me, Chanyu Leliu. Hand over your money if you want to live!

# TEST43 procedural NPC names safely observed in name slots (3+ CJK characters)
封琪里	Feng Qili
鱼爱昭	Yu Aizhao
缪命冬	Miao Mingdong
韩玉景	Han Yujing
长孙琪	Zhangsun Qi
林红摇	Lin Hongyao
蔡共离	Cai Gongli
况逸辛	Kuang Yixin
翁妍红	Weng Yanhong
莘舒潇	Shen Shuxiao
邢残增	Xing Canzeng
寿梓幻	Shou Zihuan
景门恒	Jing Menheng
慕容枫	Murong Feng
冯鱼茜	Feng Yuqian
东郭沉媛	Dongguo Chenyuan
曲创奕	Qu Chuangyi
年棠崇	Nian Tangchong
权蝶七	Quan Dieqi
曾冲部	Zeng Chongbu
欧阳昭紫	Ouyang Zhaozi
羊前奋	Yang Qianfen
应志潜	Ying Zhiqian
浦郎创	Pu Langchuang
匡蓉娜	Kuang Rongna
向秉人	Xiang Bingren
邵端化	Shao Duanhua
司徒直尘	Situ Zhichen
北冥满虚	Beiming Manxu
秦承雷	Qin Chenglei
诸葛持云	Zhuge Chiyun
居衣宁	Ju Yining
汪间宛	Wang Jianwan
谭栗武	Tan Liwu
东颀聚	Dong Qiju
谷敬增	Gu Jingzeng
万梧准	Wan Wuzhun
山盈婧	Shan Yingjing
桓创内	Huan Chuangnei
孙元息	Sun Yuanxi
陶亭尖	Tao Tingjian
路泽御	Lu Zeyu
令狐界	Linghu Jie
杜木怡	Du Muyi
臧芝珂	Zang Zhike
万叶仪	Wan Yeyi
商哨赫	Shang Shaohe
印双宛	Yin Shuangwan
钦虹怡	Qin Hongyi
丰飞倾	Feng Feiqing
那造熙	Na Zaoxi
鱼影铃	Yu Yingling
丁水周	Ding Shuizhou
仇婵青	Qiu Chanqing
邵绿怀	Shao Luhuai
东炎斗	Dong Yandou
惠陆苍	Hui Lucang
谈昊莽	Tan Haomang
龙晃京	Long Huangjing
寿春来	Shou Chunlai
姚连磨	Yao Lianmo
吴武伯	Wu Wubo

# TEST43 complete reusable blocks recovered from the translation corpus
♦在物品上下毒，当物品转移至他人身上时，就会使其中毒。\n♦使用带毒装备，阅读带毒书籍等，会导致额外中毒。\n♦服用带毒的丹药和饮食，会导致中毒加倍。	♦Poison an item to poison whoever later receives it.\n♦Using poisoned equipment or reading poisoned books causes additional Poisoning.\n♦Consuming poisoned Elixirs or Food doubles the Poisoning received.
♦给武器/饰品淬毒，可在攻击时让对方中毒。\n♦给护甲/头盔/鞋履淬毒，可在防御时让对方中毒。\n♦淬毒会随使用减少，其特效也会相应降低。\n♦武器/护甲的淬毒效果比其他装备更强。	♦Poison Weapons or Accessories to inflict Poisoning when attacking.\n♦Poison Armor, Headgear, or Footwear to inflict Poisoning when defending.\n♦Poisoning strength decreases with use, reducing its effects accordingly.\n♦Poisoned Weapons and Armor have stronger effects than other poisoned equipment.
多谢金副掌门兄出手相助，这些谢礼还请笑纳。	Thank you for your assistance, Vice Sect Leader Jin. Please accept these gifts as a token of our gratitude.
这些谢礼还请笑纳。	Please accept these gifts as a token of our gratitude.
只是此地凶险，不宜久留，我和兄弟们就先告辞了！	This place is dangerous and it is not safe to remain. My brothers and I will take our leave.
these gifts are my thanksplease accept them	please accept these gifts as my thanks
but this placeDanger，is not safe to linger in	But this place is dangerous and it is not safe to linger
Wudang Sect不备	Wudang Sect is unprepared
何不 In 此偷偷收取Silver， here for our sect's use?	why not secretly collect some Silver here for our sect?
你在我仙霞派内鬼鬼祟祟的干什么呢？	What are you doing sneaking around inside my Xianxia Sect?
哼哼，你仙霞派与我神机门素来不和，	Hmph! Your Xianxia Sect and my Shenji Sect have always been at odds,
今天特地来贵派仓库内取些钱财，作为此前冒犯本帮之赔礼！	so today I came to take some funds from your Sect Warehouse as compensation for your earlier offense!
♦在装备上淬毒，当装备转移至他人身上时，就会使其中毒。	♦Poison equipment to poison whoever later receives it.
♦使用带毒装备，阅读带毒书籍等，会导致额外中毒。	♦Using poisoned equipment or reading poisoned books causes additional Poisoning.
♦服用带毒的丹药和饮食，会导致中毒加倍。	♦Consuming poisoned Elixirs or Food doubles the Poisoning received.
♦给武器/饰品淬毒，可在攻击时让对方中毒。	♦Poison Weapons or Accessories to inflict Poisoning when attacking.
♦给护甲/头盔/鞋履淬毒，可在防御时让对方中毒。	♦Poison Armor, Headgear, or Footwear to inflict Poisoning when defending.
♦淬毒会随使用减少，其特效也会相应降低。	♦Poisoning strength decreases with use, reducing its effects accordingly.
♦武器/护甲的淬毒效果比其他装备更强。	♦Poisoned Weapons and Armor have stronger effects than other poisoned equipment.
